x,y,u,T
0.797979797979798,0.0,-0.005045300318793819,0.5261519433375954
0.8080808080808082,0.0,-0.007848752603500566,0.5212247292782228
0.8181818181818182,0.0,0.007435204842757686,0.518886099906261
0.8282828282828284,0.0,-0.010265201607512073,0.5081478417147083
0.8383838383838385,0.0,0.017866798559738398,0.49968160196196787
0.8484848484848485,0.0,0.008861664771662876,0.4978120936738755
0.8585858585858587,0.0,0.0009598418289426877,0.4694884597561993
0.8686868686868687,0.0,0.0038433831717596986,0.46103646322723435
0.8787878787878789,0.0,0.013908363651393835,0.4655361599072989
0.888888888888889,0.0,-0.012558067710967383,0.46276197742928005
0.8989898989898991,0.0,-0.010279501726242321,0.4751903895901243
0.9090909090909092,0.0,-0.009201383946856793,0.42623279061426456
0.9191919191919192,0.0,0.0046801531829561566,0.439808834641501
0.9292929292929294,0.0,0.006054667359572937,0.42258462841077166
0.9393939393939394,0.0,-0.003600347366375154,0.4112416999728925
0.9494949494949496,0.0,0.011093369271148696,0.39947658152688
0.9595959595959597,0.0,0.00406473147222113,0.4014598350662191
0.9696969696969697,0.0,0.0021755982488778887,0.37970150730640667
0.9797979797979799,0.0,-0.0010093209754377885,0.376480465126837
0.98989898989899,0.0,-0.0036436643507997872,0.36676949878635967
1.0,0.0,-0.000862122371282508,0.35383071804850164
0.0,0.010101010101010102,0.00591191540124181,1.005427335099692
0.010101010101010102,0.010101010101010102,-0.009853206534390218,1.0022611795190486
0.020202020202020204,0.010101010101010102,-0.002157048776612043,0.9857849715989386
0.030303030303030304,0.010101010101010102,0.000421624622951978,1.0024778277731652
0.04040404040404041,0.010101010101010102,0.00138614077837281,0.9774173437562985
0.05050505050505051,0.010101010101010102,-0.012253850929290298,0.9896298966813128
0.06060606060606061,0.010101010101010102,0.02370631465351677,0.9875791716884864
0.07070707070707072,0.010101010101010102,-0.0013859041646669366,0.9976014132282982
0.08080808080808081,0.010101010101010102,0.01766647432004231,0.9976841440394751
0.09090909090909091,0.010101010101010102,0.007430695912511982,0.9895184989040784
0.10101010101010102,0.010101010101010102,0.030217559564732346,0.9822867363879622
0.11111111111111112,0.010101010101010102,0.005507563082864595,0.9813248463763685
0.12121212121212122,0.010101010101010102,0.038898940776274135,0.9808654200615577
0.13131313131313133,0.010101010101010102,0.01934895099235373,0.9806402381941209
0.14141414141414144,0.010101010101010102,0.0014562775191362919,0.9828764019317112
0.15151515151515152,0.010101010101010102,0.018153160321265363,0.9775178129084688
0.16161616161616163,0.010101010101010102,0.02269066833728476,0.9838672366475563
0.17171717171717174,0.010101010101010102,0.02935367017104866,0.9698014278678515
0.18181818181818182,0.010101010101010102,0.010976819423109104,0.959039388821623
0.19191919191919193,0.010101010101010102,0.020736803767049908,0.9660644277205421
0.20202020202020204,0.010101010101010102,0.02309348513698762,0.9661682909610702
0.21212121212121213,0.010101010101010102,0.020857320982731378,0.9539542555764573
0.22222222222222224,0.010101010101010102,0.02041846574900413,0.9570446913827027
0.23232323232323235,0.010101010101010102,0.02337111421300832,0.9361597556657588
0.24242424242424243,0.010101010101010102,0.017326814880578894,0.935076945173108
0.25252525252525254,0.010101010101010102,0.0312292992375302,0.914057524551397
0.26262626262626265,0.010101010101010102,0.02104169839000151,0.9291562148246589
0.27272727272727276,0.010101010101010102,0.03267164441316176,0.938647542305646
0.2828282828282829,0.010101010101010102,0.005137694613759711,0.9087457089149276
0.29292929292929293,0.010101010101010102,0.03298239814547687,0.9135694356984659
0.30303030303030304,0.010101010101010102,0.027525355575283107,0.9207973885982287
0.31313131313131315,0.010101010101010102,0.01697769242016487,0.9063214406656537
0.32323232323232326,0.010101010101010102,0.034621519030416575,0.8880957430861793
0.33333333333333337,0.010101010101010102,0.017266353705957457,0.9075305937546646
0.3434343434343435,0.010101010101010102,0.03588602044579408,0.8910710900343742
0.3535353535353536,0.010101010101010102,0.0048042740951316845,0.8737825424516086
0.36363636363636365,0.010101010101010102,0.02822076568158964,0.8752176289011474
0.37373737373737376,0.010101010101010102,0.03632474218516488,0.8580491711885592
0.38383838383838387,0.010101010101010102,0.03733773335073328,0.8700738883178254
0.393939393939394,0.010101010101010102,0.04184764652953214,0.8391150543141992
0.4040404040404041,0.010101010101010102,0.023836200611501896,0.8298371813235578
0.4141414141414142,0.010101010101010102,0.02348804143203738,0.8520758807488292
0.42424242424242425,0.010101010101010102,0.029530092435455717,0.837042351077986
0.43434343434343436,0.010101010101010102,0.014584193551516331,0.8357861859842068
0.4444444444444445,0.010101010101010102,0.031997055640611054,0.8134406214568635
0.4545454545454546,0.010101010101010102,0.010334175870102248,0.793192431345945
0.4646464646464647,0.010101010101010102,0.05235398349984617,0.8154662607906495
0.4747474747474748,0.010101010101010102,0.0239386420506542,0.7833916207916104
0.48484848484848486,0.010101010101010102,0.04624134879630145,0.7952351269062027
0.494949494949495,0.010101010101010102,0.021410902364019564,0.7742549267309783
0.5050505050505051,0.010101010101010102,0.006677248100485096,0.771316152281841
0.5151515151515152,0.010101010101010102,0.03857770277759069,0.7777735988741726
0.5252525252525253,0.010101010101010102,0.038470198782730815,0.7572165701638752
0.5353535353535354,0.010101010101010102,0.011154262563383671,0.7604604318708711
0.5454545454545455,0.010101010101010102,0.02750736282452992,0.7393430104011198
0.5555555555555556,0.010101010101010102,0.03544337370992773,0.7243174908755602
0.5656565656565657,0.010101010101010102,0.028116032067173974,0.7310216271782589
0.5757575757575758,0.010101010101010102,0.03496969884924752,0.6981878040193867
0.5858585858585859,0.010101010101010102,0.011446677793533918,0.7145043900847122
0.595959595959596,0.010101010101010102,0.0035182063468477964,0.680103530025904
0.6060606060606061,0.010101010101010102,0.023409511473855022,0.6884923188356767
0.6161616161616162,0.010101010101010102,0.02883715663739132,0.6750587368759177
0.6262626262626263,0.010101010101010102,0.031708610329118106,0.6754003045439025
0.6363636363636365,0.010101010101010102,0.025115474361765696,0.6781150863350597
0.6464646464646465,0.010101010101010102,0.02725055804665674,0.6689872417496294
