x,y,z,t,V,T
0.0,6e-05,1e-05,0.0,0.38731873,302.1835
0.0,6e-05,1e-05,0.1,0.59450346,391.51056
0.0,6e-05,1e-05,0.2,0.7741392,390.63934
0.0,6e-05,1e-05,0.3,0.6351617,390.3571
0.0,6e-05,1e-05,0.4,0.56743467,394.65326
0.0,6e-05,1e-05,0.5,0.56932306,393.0824
0.0,6e-05,1e-05,0.6,0.56854403,393.4944
0.0,6e-05,1e-05,0.7,0.5682737,393.63947
0.0,6e-05,1e-05,0.8,0.5681544,393.70367
0.0,6e-05,1e-05,0.9,0.5680939,393.7361
0.0,6e-05,1e-05,1.0,0.56806016,393.75436
1.58e-05,4.94e-05,1e-05,0.0,0.38730705,302.18176
1.58e-05,4.94e-05,1e-05,0.1,0.59450346,391.50934
1.58e-05,4.94e-05,1e-05,0.2,0.7741418,390.63885
1.58e-05,4.94e-05,1e-05,0.3,0.6351709,390.35687
1.58e-05,4.94e-05,1e-05,0.4,0.5674339,394.65396
1.58e-05,4.94e-05,1e-05,0.5,0.56932324,393.0824
1.58e-05,4.94e-05,1e-05,0.6,0.5685441,393.4944
1.58e-05,4.94e-05,1e-05,0.7,0.56827366,393.63943
1.58e-05,4.94e-05,1e-05,0.8,0.5681544,393.70367
1.58e-05,4.94e-05,1e-05,0.9,0.5680939,393.7361
1.58e-05,4.94e-05,1e-05,1.0,0.56806016,393.75436
1.48e-05,3.02e-05,1e-05,0.0,0.3873429,302.18704
1.48e-05,3.02e-05,1e-05,0.1,0.59450364,391.5122
1.48e-05,3.02e-05,1e-05,0.2,0.7741372,390.63968
1.48e-05,3.02e-05,1e-05,0.3,0.6351519,390.3574
1.48e-05,3.02e-05,1e-05,0.4,0.56743556,394.65277
1.48e-05,3.02e-05,1e-05,0.5,0.56932306,393.08243
1.48e-05,3.02e-05,1e-05,0.6,0.56854403,393.4944
1.48e-05,3.02e-05,1e-05,0.7,0.56827366,393.63947
1.48e-05,3.02e-05,1e-05,0.8,0.56815434,393.7037
1.48e-05,3.02e-05,1e-05,0.9,0.5680939,393.7361
1.48e-05,3.02e-05,1e-05,1.0,0.5680602,393.75436
2.98e-05,1.76e-05,0.0,0.0,0.3873198,302.18372
2.98e-05,1.76e-05,0.0,0.1,0.5945036,391.51138
2.98e-05,1.76e-05,0.0,0.2,0.7741375,390.63965
2.98e-05,1.76e-05,0.0,0.3,0.6351549,390.35724
2.98e-05,1.76e-05,0.0,0.4,0.56743526,394.6529
2.98e-05,1.76e-05,0.0,0.5,0.569323,393.0824
2.98e-05,1.76e-05,0.0,0.6,0.568544,393.4944
2.98e-05,1.76e-05,0.0,0.7,0.56827366,393.63947
2.98e-05,1.76e-05,0.0,0.8,0.56815434,393.7037
2.98e-05,1.76e-05,0.0,0.9,0.5680939,393.7361
2.98e-05,1.76e-05,0.0,1.0,0.56806016,393.75436
3.09e-05,1.78e-05,1e-05,0.0,0.38733402,302.18576
3.09e-05,1.78e-05,1e-05,0.1,0.59450364,391.51126
3.09e-05,1.78e-05,1e-05,0.2,0.7741397,390.63928
3.09e-05,1.78e-05,1e-05,0.3,0.63515997,390.35706
3.09e-05,1.78e-05,1e-05,0.4,0.5674347,394.65323
3.09e-05,1.78e-05,1e-05,0.5,0.5693231,393.0824
3.09e-05,1.78e-05,1e-05,0.6,0.568544,393.4944
3.09e-05,1.78e-05,1e-05,0.7,0.5682737,393.63947
3.09e-05,1.78e-05,1e-05,0.8,0.56815434,393.70367
3.09e-05,1.78e-05,1e-05,0.9,0.5680939,393.7361
3.09e-05,1.78e-05,1e-05,1.0,0.56806016,393.75436
4.02e-05,6.93e-06,5.05e-06,0.0,0.38732705,302.1847
4.02e-05,6.93e-06,5.05e-06,0.1,0.5945037,391.5112
4.02e-05,6.93e-06,5.05e-06,0.2,0.7741395,390.63928
4.02e-05,6.93e-06,5.05e-06,0.3,0.63515925,390.3571
4.02e-05,6.93e-06,5.05e-06,0.4,0.56743497,394.65317
4.02e-05,6.93e-06,5.05e-06,0.5,0.5693231,393.0824
4.02e-05,6.93e-06,5.05e-06,0.6,0.568544,393.4944
4.02e-05,6.93e-06,5.05e-06,0.7,0.5682737,393.63947
4.02e-05,6.93e-06,5.05e-06,0.8,0.56815434,393.70367
4.02e-05,6.93e-06,5.05e-06,0.9,0.5680939,393.7361
4.02e-05,6.93e-06,5.05e-06,1.0,0.56806016,393.75436
4e-05,0.0,1e-05,0.0,0.387348,302.18777
4e-05,0.0,1e-05,0.1,0.59450364,391.5122
4e-05,0.0,1e-05,0.2,0.7741382,390.6395
4e-05,0.0,1e-05,0.3,0.63515455,390.3572
4e-05,0.0,1e-05,0.4,0.5674352,394.653
4e-05,0.0,1e-05,0.5,0.569323,393.0824
4e-05,0.0,1e-05,0.6,0.568544,393.4944
4e-05,0.0,1e-05,0.7,0.56827366,393.63947
4e-05,0.0,1e-05,0.8,0.56815434,393.7037
4e-05,0.0,1e-05,0.9,0.5680939,393.7361
4e-05,0.0,1e-05,1.0,0.5680602,393.75436
4e-05,0.0,0.0,0.0,0.38733128,302.18536
4e-05,0.0,0.0,0.1,0.59450346,391.5121
4e-05,0.0,0.0,0.2,0.7741368,390.63974
4e-05,0.0,0.0,0.3,0.6351508,390.35748
4e-05,0.0,0.0,0.4,0.5674358,394.65265
4e-05,0.0,0.0,0.5,0.5693232,393.08243
4e-05,0.0,0.0,0.6,0.56854403,393.4944
4e-05,0.0,0.0,0.7,0.56827366,393.63947
4e-05,0.0,0.0,0.8,0.56815434,393.7037
4e-05,0.0,0.0,0.9,0.5680939,393.7361
4e-05,0.0,0.0,1.0,0.5680602,393.75436
0.0,8e-05,0.0,0.0,0.3872664,302.17587
0.0,8e-05,0.0,0.1,0.5945034,391.5076
0.0,8e-05,0.0,0.2,0.7741418,390.63892
0.0,8e-05,0.0,0.3,0.6351765,390.35687
0.0,8e-05,0.0,0.4,0.5674336,394.6541
0.0,8e-05,0.0,0.5,0.5693232,393.08234
0.0,8e-05,0.0,0.6,0.568544,393.4944
0.0,8e-05,0.0,0.7,0.56827354,393.63943
0.0,8e-05,0.0,0.8,0.5681544,393.70367
0.0,8e-05,0.0,0.9,0.5680939,393.7361
0.0,8e-05,0.0,1.0,0.56806016,393.75436
0.0,8e-05,1e-05,0.0,0.38728312,302.17828
0.0,8e-05,1e-05,0.1,0.59450346,391.50772
0.0,8e-05,1e-05,0.2,0.77414364,390.6387
0.0,8e-05,1e-05,0.3,0.63518,390.35684
0.0,8e-05,1e-05,0.4,0.5674332,394.6544
0.0,8e-05,1e-05,0.5,0.56932324,393.08237
0.0,8e-05,1e-05,0.6,0.568544,393.4944
0.0,8e-05,1e-05,0.7,0.56827354,393.63943
0.0,8e-05,1e-05,0.8,0.5681544,393.70367
0.0,8e-05,1e-05,0.9,0.5680939,393.7361
0.0,8e-05,1e-05,1.0,0.56806016,393.75436
1.49e-05,8.68e-05,0.0,0.0,0.3872259,302.16995
1.49e-05,8.68e-05,0.0,0.1,0.59450334,391.5041
1.49e-05,8.68e-05,0.0,0.2,0.77414805,390.63788
1.49e-05,8.68e-05,0.0,0.3,0.63520044,390.35645
1.49e-05,8.68e-05,0.0,0.4,0.56743133,394.65536
1.49e-05,8.68e-05,0.0,0.5,0.5693234,393.08234
1.49e-05,8.68e-05,0.0,0.6,0.56854403,393.4944
1.49e-05,8.68e-05,0.0,0.7,0.5682738,393.63943
1.49e-05,8.68e-05,0.0,0.8,0.5681544,393.70367
1.49e-05,8.68e-05,0.0,0.9,0.5680939,393.7361
1.49e-05,8.68e-05,0.0,1.0,0.56806016,393.75436
0.0,1e-04,0.0,0.0,0.3872311,302.17065
0.0,1e-04,0.0,0.1,0.5945032,391.50473
0.0,1e-04,0.0,0.2,0.7741462,390.63818
0.0,1e-04,0.0,0.3,0.6351947,390.35663
0.0,1e-04,0.0,0.4,0.56743187,394.65503
0.0,1e-04,0.0,0.5,0.5693234,393.08234
0.0,1e-04,0.0,0.6,0.568544,393.4944
0.0,1e-04,0.0,0.7,0.5682738,393.63943
0.0,1e-04,0.0,0.8,0.5681544,393.70367
0.0,1e-04,0.0,0.9,0.5680939,393.7361
0.0,1e-04,0.0,1.0,0.56806016,393.75436
0.0,1e-04,1e-05,0.0,0.38724765,302.173
0.0,1e-04,1e-05,0.1,0.59450334,391.50482
0.0,1e-04,1e-05,0.2,0.7741479,390.6379
0.0,1e-04,1e-05,0.3,0.6351985,390.3565
0.0,1e-04,1e-05,0.4,0.5674316,394.6552
0.0,1e-04,1e-05,0.5,0.5693234,393.08234
0.0,1e-04,1e-05,0.6,0.56854403,393.4944
0.0,1e-04,1e-05,0.7,0.5682738,393.63943
0.0,1e-04,1e-05,0.8,0.5681544,393.70367
0.0,1e-04,1e-05,0.9,0.5680939,393.7361
0.0,1e-04,1e-05,1.0,0.56806016,393.75436
1.5e-05,8.68e-05,1e-05,0.0,0.3872424,302.17227
1.5e-05,8.68e-05,1e-05,0.1,0.59450334,391.50418
1.5e-05,8.68e-05,1e-05,0.2,0.7741497,390.63763
1.5e-05,8.68e-05,1e-05,0.3,0.6352042,390.35648
1.5e-05,8.68e-05,1e-05,0.4,0.5674309,394.65567
1.5e-05,8.68e-05,1e-05,0.5,0.5693233,393.08234
1.5e-05,8.68e-05,1e-05,0.6,0.56854403,393.4944
1.5e-05,8.68e-05,1e-05,0.7,0.5682738,393.63943
1.5e-05,8.68e-05,1e-05,0.8,0.5681544,393.70367
1.5e-05,8.68e-05,1e-05,0.9,0.5680939,393.7361
1.5e-05,8.68e-05,1e-05,1.0,0.56806016,393.75436
1.78e-05,6.9e-05,0.0,0.0,0.38725182,302.17377
1.78e-05,6.9e-05,0.0,0.1,0.5945033,391.5061
1.78e-05,6.9e-05,0.0,0.2,0.7741452,390.63837
1.78e-05,6.9e-05,0.0,0.3,0.63518775,390.35672
1.78e-05,6.9e-05,0.0,0.4,0.56743246,394.65475
1.78e-05,6.9e-05,0.0,0.5,0.5693233,393.08234
1.78e-05,6.9e-05,0.0,0.6,0.56854403,393.4944
1.78e-05,6.9e-05,0.0,0.7,0.5682737,393.63943
1.78e-05,6.9e-05,0.0,0.8,0.5681544,393.70367
1.78e-05,6.9e-05,0.0,0.9,0.5680939,393.7361
1.78e-05,6.9e-05,0.0,1.0,0.56806016,393.75436
1.82e-05,6.9e-05,1e-05,0.0,0.3872678,302.176
1.82e-05,6.9e-05,1e-05,0.1,0.5945034,391.50616
1.82e-05,6.9e-05,1e-05,0.2,0.7741468,390.6381
1.82e-05,6.9e-05,1e-05,0.3,0.63519186,390.35657
1.82e-05,6.9e-05,1e-05,0.4,0.5674321,394.655
1.82e-05,6.9e-05,1e-05,0.5,0.56932336,393.08234
1.82e-05,6.9e-05,1e-05,0.6,0.56854403,393.4944
1.82e-05,6.9e-05,1e-05,0.7,0.5682737,393.63943
1.82e-05,6.9e-05,1e-05,0.8,0.5681544,393.70367
1.82e-05,6.9e-05,1e-05,0.9,0.5680939,393.7361
1.82e-05,6.9e-05,1e-05,1.0,0.56806016,393.75436
2.9e-05,5.47e-05,0.0,0.0,0.38725564,302.17426
2.9e-05,5.47e-05,0.0,0.1,0.5945034,391.5063
2.9e-05,5.47e-05,0.0,0.2,0.7741455,390.6383
2.9e-05,5.47e-05,0.0,0.3,0.6351882,390.35672
2.9e-05,5.47e-05,0.0,0.4,0.5674324,394.65475
2.9e-05,5.47e-05,0.0,0.5,0.5693233,393.08234
2.9e-05,5.47e-05,0.0,0.6,0.56854403,393.4944
2.9e-05,5.47e-05,0.0,0.7,0.5682737,393.63943
2.9e-05,5.47e-05,0.0,0.8,0.5681544,393.70367
2.9e-05,5.47e-05,0.0,0.9,0.5680939,393.7361
2.9e-05,5.47e-05,0.0,1.0,0.56806016,393.75436
3.04e-05,3.9e-05,0.0,0.0,0.38728067,302.17792
3.04e-05,3.9e-05,0.0,0.1,0.59450346,391.50827
3.04e-05,3.9e-05,0.0,0.2,0.77414256,390.63882
3.04e-05,3.9e-05,0.0,0.3,0.63517535,390.35687
3.04e-05,3.9e-05,0.0,0.4,0.56743354,394.6541
3.04e-05,3.9e-05,0.0,0.5,0.56932324,393.0824
3.04e-05,3.9e-05,0.0,0.6,0.568544,393.4944
3.04e-05,3.9e-05,0.0,0.7,0.56827366,393.63943
3.04e-05,3.9e-05,0.0,0.8,0.5681544,393.70367
3.04e-05,3.9e-05,0.0,0.9,0.5680939,393.7361
3.04e-05,3.9e-05,0.0,1.0,0.56806016,393.75436
3e-05,5.43e-05,1e-05,0.0,0.38727105,302.17648
3e-05,5.43e-05,1e-05,0.1,0.5945034,391.50623
3e-05,5.43e-05,1e-05,0.2,0.7741474,390.63803
3e-05,5.43e-05,1e-05,0.3,0.6351924,390.35654
3e-05,5.43e-05,1e-05,0.4,0.56743187,394.65503
3e-05,5.43e-05,1e-05,0.5,0.56932336,393.08234
3e-05,5.43e-05,1e-05,0.6,0.56854403,393.4944
3e-05,5.43e-05,1e-05,0.7,0.5682737,393.63943
3e-05,5.43e-05,1e-05,0.8,0.5681544,393.70367
3e-05,5.43e-05,1e-05,0.9,0.5680939,393.7361
3e-05,5.43e-05,1e-05,1.0,0.56806016,393.75436
3.04e-05,3.9e-05,1e-05,0.0,0.3872974,302.1804
3.04e-05,3.9e-05,1e-05,0.1,0.59450346,391.50836
3.04e-05,3.9e-05,1e-05,0.2,0.7741443,390.63855
3.04e-05,3.9e-05,1e-05,0.3,0.6351788,390.3568
3.04e-05,3.9e-05,1e-05,0.4,0.5674332,394.6544
3.04e-05,3.9e-05,1e-05,0.5,0.5693232,393.08234
3.04e-05,3.9e-05,1e-05,0.6,0.568544,393.4944
3.04e-05,3.9e-05,1e-05,0.7,0.5682736,393.63943
3.04e-05,3.9e-05,1e-05,0.8,0.5681544,393.70367
3.04e-05,3.9e-05,1e-05,0.9,0.5680939,393.7361
3.04e-05,3.9e-05,1e-05,1.0,0.56806016,393.75436
4.46e-05,3.16e-05,0.0,0.0,0.38726646,302.17587
4.46e-05,3.16e-05,0.0,0.1,0.59450334,391.50684
4.46e-05,3.16e-05,0.0,0.2,0.77414554,390.63834
4.46e-05,3.16e-05,0.0,0.3,0.6351855,390.35678
4.46e-05,3.16e-05,0.0,0.4,0.5674326,394.6547
4.46e-05,3.16e-05,0.0,0.5,0.56932336,393.08234
4.46e-05,3.16e-05,0.0,0.6,0.568544,393.4944
4.46e-05,3.16e-05,0.0,0.7,0.5682737,393.63943
4.46e-05,3.16e-05,0.0,0.8,0.5681544,393.70367
4.46e-05,3.16e-05,0.0,0.9,0.5680939,393.7361
4.46e-05,3.16e-05,0.0,1.0,0.56806016,393.75436
4.45e-05,3.15e-05,1e-05,0.0,0.38728383,302.17844
4.45e-05,3.15e-05,1e-05,0.1,0.5945034,391.507
4.45e-05,3.15e-05,1e-05,0.2,0.77414674,390.638
4.45e-05,3.15e-05,1e-05,0.3,0.6351889,390.35663
4.45e-05,3.15e-05,1e-05,0.4,0.56743217,394.65488
4.45e-05,3.15e-05,1e-05,0.5,0.5693233,393.08234
4.45e-05,3.15e-05,1e-05,0.6,0.56854403,393.4944
4.45e-05,3.15e-05,1e-05,0.7,0.5682737,393.63943
4.45e-05,3.15e-05,1e-05,0.8,0.5681544,393.70367
4.45e-05,3.15e-05,1e-05,0.9,0.5680939,393.7361
4.45e-05,3.15e-05,1e-05,1.0,0.56806016,393.75436
5.1e-05,1.68e-05,1e-05,0.0,0.38729715,302.18036
5.1e-05,1.68e-05,1e-05,0.1,0.5945035,391.508
5.1e-05,1.68e-05,1e-05,0.2,0.77414566,390.63828
5.1e-05,1.68e-05,1e-05,0.3,0.6351831,390.35672
5.1e-05,1.68e-05,1e-05,0.4,0.5674328,394.6547
5.1e-05,1.68e-05,1e-05,0.5,0.56932324,393.08237
5.1e-05,1.68e-05,1e-05,0.6,0.568544,393.4944
5.1e-05,1.68e-05,1e-05,0.7,0.56827366,393.63943
5.1e-05,1.68e-05,1e-05,0.8,0.5681544,393.70367
5.1e-05,1.68e-05,1e-05,0.9,0.5680939,393.7361
5.1e-05,1.68e-05,1e-05,1.0,0.56806016,393.75436
5.1e-05,1.68e-05,0.0,0.0,0.38728043,302.17792
5.1e-05,1.68e-05,0.0,0.1,0.59450334,391.50787
5.1e-05,1.68e-05,0.0,0.2,0.77414435,390.63855
5.1e-05,1.68e-05,0.0,0.3,0.6351798,390.35678
5.1e-05,1.68e-05,0.0,0.4,0.5674331,394.65442
5.1e-05,1.68e-05,0.0,0.5,0.56932324,393.08234
5.1e-05,1.68e-05,0.0,0.6,0.568544,393.4944
5.1e-05,1.68e-05,0.0,0.7,0.5682736,393.63943
5.1e-05,1.68e-05,0.0,0.8,0.5681544,393.70367
5.1e-05,1.68e-05,0.0,0.9,0.5680939,393.7361
5.1e-05,1.68e-05,0.0,1.0,0.56806016,393.75436
6e-05,0.0,1e-05,0.0,0.38730988,302.1821
6e-05,0.0,1e-05,0.1,0.5945036,391.5088
6e-05,0.0,1e-05,0.2,0.774145,390.6385
6e-05,0.0,1e-05,0.3,0.63517857,390.35672
6e-05,0.0,1e-05,0.4,0.567433,394.65448
6e-05,0.0,1e-05,0.5,0.56932324,393.08237
6e-05,0.0,1e-05,0.6,0.568544,393.4944
6e-05,0.0,1e-05,0.7,0.56827366,393.63943
6e-05,0.0,1e-05,0.8,0.5681544,393.70367
6e-05,0.0,1e-05,0.9,0.5680939,393.7361
6e-05,0.0,1e-05,1.0,0.56806016,393.75436
6e-05,0.0,0.0,0.0,0.38729277,302.17972
6e-05,0.0,0.0,0.1,0.59450346,391.50873
6e-05,0.0,0.0,0.2,0.77414346,390.6387
6e-05,0.0,0.0,0.3,0.63517493,390.3568
6e-05,0.0,0.0,0.4,0.56743354,394.6542
6e-05,0.0,0.0,0.5,0.56932324,393.0824
6e-05,0.0,0.0,0.6,0.56854403,393.4944
6e-05,0.0,0.0,0.7,0.56827366,393.63943
6e-05,0.0,0.0,0.8,0.5681544,393.70367
6e-05,0.0,0.0,0.9,0.5680939,393.7361
6e-05,0.0,0.0,1.0,0.56806016,393.75436
2e-05,1e-04,0.0,0.0,0.3871927,302.165
2e-05,1e-04,0.0,0.1,0.59450316,391.50134
2e-05,1e-04,0.0,0.2,0.77415204,390.63712
2e-05,1e-04,0.0,0.3,0.63521856,390.3562
2e-05,1e-04,0.0,0.4,0.56742966,394.65643
2e-05,1e-04,0.0,0.5,0.56932336,393.0823
2e-05,1e-04,0.0,0.6,0.5685441,393.49435
2e-05,1e-04,0.0,0.7,0.5682737,393.63943
2e-05,1e-04,0.0,0.8,0.5681543,393.70367
2e-05,1e-04,0.0,0.9,0.56809384,393.73608
2e-05,1e-04,0.0,1.0,0.56806016,393.75436
2e-05,1e-04,1e-05,0.0,0.38720936,302.16745
2e-05,1e-04,1e-05,0.1,0.5945033,391.50143
2e-05,1e-04,1e-05,0.2,0.7741536,390.63687
2e-05,1e-04,1e-05,0.3,0.6352222,390.35608
2e-05,1e-04,1e-05,0.4,0.56742924,394.65665
2e-05,1e-04,1e-05,0.5,0.56932324,393.08228
2e-05,1e-04,1e-05,0.6,0.56854415,393.49435
2e-05,1e-04,1e-05,0.7,0.5682737,393.63943
2e-05,1e-04,1e-05,0.8,0.5681543,393.70367
