x,y,z,t,V,T
0.0,8e-05,1e-05,0.4,0.48720366,388.69305
0.0,8e-05,1e-05,0.5,0.48903555,389.4593
0.0,8e-05,1e-05,0.6,0.48936307,389.71326
0.0,8e-05,1e-05,0.7,0.48959976,389.8108
0.0,8e-05,1e-05,0.8,0.48984027,389.8545
0.0,8e-05,1e-05,0.9,0.49005234,389.87692
0.0,8e-05,1e-05,1.0,0.49022287,389.88983
1.49e-05,8.68e-05,0.0,0.0,0.40444237,300.0567
1.49e-05,8.68e-05,0.0,0.1,0.693985,361.36792
1.49e-05,8.68e-05,0.0,0.2,0.46480906,380.52655
1.49e-05,8.68e-05,0.0,0.3,0.47741106,386.3741
1.49e-05,8.68e-05,0.0,0.4,0.48720407,388.6931
1.49e-05,8.68e-05,0.0,0.5,0.48903564,389.45932
1.49e-05,8.68e-05,0.0,0.6,0.48936313,389.71326
1.49e-05,8.68e-05,0.0,0.7,0.4895997,389.8108
1.49e-05,8.68e-05,0.0,0.8,0.48984027,389.8545
1.49e-05,8.68e-05,0.0,0.9,0.49005228,389.87692
1.49e-05,8.68e-05,0.0,1.0,0.49022293,389.88983
0.0,1e-04,0.0,0.0,0.40443593,300.05673
0.0,1e-04,0.0,0.1,0.6939793,361.36847
0.0,1e-04,0.0,0.2,0.46480888,380.5268
0.0,1e-04,0.0,0.3,0.4774113,386.37418
0.0,1e-04,0.0,0.4,0.48720396,388.6931
0.0,1e-04,0.0,0.5,0.48903564,389.45932
0.0,1e-04,0.0,0.6,0.4893632,389.71326
0.0,1e-04,0.0,0.7,0.48959982,389.8108
0.0,1e-04,0.0,0.8,0.48984027,389.8545
0.0,1e-04,0.0,0.9,0.49005228,389.87692
0.0,1e-04,0.0,1.0,0.49022287,389.88983
0.0,1e-04,1e-05,0.0,0.40443248,300.05673
0.0,1e-04,1e-05,0.1,0.6939767,361.36877
0.0,1e-04,1e-05,0.2,0.46480882,380.52686
0.0,1e-04,1e-05,0.3,0.47741145,386.3742
0.0,1e-04,1e-05,0.4,0.4872042,388.6931
0.0,1e-04,1e-05,0.5,0.4890357,389.45932
0.0,1e-04,1e-05,0.6,0.48936313,389.71326
0.0,1e-04,1e-05,0.7,0.48959976,389.8108
0.0,1e-04,1e-05,0.8,0.48984027,389.8545
0.0,1e-04,1e-05,0.9,0.49005228,389.87692
0.0,1e-04,1e-05,1.0,0.49022287,389.88983
1.5e-05,8.68e-05,1e-05,0.0,0.40443918,300.0567
1.5e-05,8.68e-05,1e-05,0.1,0.69398224,361.36813
1.5e-05,8.68e-05,1e-05,0.2,0.46480876,380.5267
1.5e-05,8.68e-05,1e-05,0.3,0.47741103,386.37418
1.5e-05,8.68e-05,1e-05,0.4,0.48720405,388.6931
1.5e-05,8.68e-05,1e-05,0.5,0.4890357,389.45932
1.5e-05,8.68e-05,1e-05,0.6,0.48936313,389.71326
1.5e-05,8.68e-05,1e-05,0.7,0.4895997,389.8108
1.5e-05,8.68e-05,1e-05,0.8,0.48984027,389.8545
1.5e-05,8.68e-05,1e-05,0.9,0.49005228,389.87692
1.5e-05,8.68e-05,1e-05,1.0,0.49022287,389.88983
1.78e-05,6.9e-05,0.0,0.0,0.4044647,300.0565
1.78e-05,6.9e-05,0.0,0.1,0.6940044,361.36533
1.78e-05,6.9e-05,0.0,0.2,0.4648094,380.52603
1.78e-05,6.9e-05,0.0,0.3,0.4774099,386.3739
1.78e-05,6.9e-05,0.0,0.4,0.48720375,388.69302
1.78e-05,6.9e-05,0.0,0.5,0.48903552,389.4593
1.78e-05,6.9e-05,0.0,0.6,0.48936313,389.71326
1.78e-05,6.9e-05,0.0,0.7,0.48959982,389.8108
1.78e-05,6.9e-05,0.0,0.8,0.4898401,389.8545
1.78e-05,6.9e-05,0.0,0.9,0.49005222,389.87692
1.78e-05,6.9e-05,0.0,1.0,0.49022287,389.88983
1.82e-05,6.9e-05,1e-05,0.0,0.40446097,300.05652
1.82e-05,6.9e-05,1e-05,0.1,0.69400144,361.36578
1.82e-05,6.9e-05,1e-05,0.2,0.46480918,380.52615
1.82e-05,6.9e-05,1e-05,0.3,0.47741014,386.37396
1.82e-05,6.9e-05,1e-05,0.4,0.48720366,388.69305
1.82e-05,6.9e-05,1e-05,0.5,0.48903555,389.4593
1.82e-05,6.9e-05,1e-05,0.6,0.48936307,389.71326
1.82e-05,6.9e-05,1e-05,0.7,0.48959976,389.8108
1.82e-05,6.9e-05,1e-05,0.8,0.48984027,389.8545
1.82e-05,6.9e-05,1e-05,0.9,0.49005234,389.87692
1.82e-05,6.9e-05,1e-05,1.0,0.49022287,389.88983
2.9e-05,5.47e-05,0.0,0.0,0.40447617,300.05637
2.9e-05,5.47e-05,0.0,0.1,0.69401395,361.36423
2.9e-05,5.47e-05,0.0,0.2,0.46480948,380.52573
2.9e-05,5.47e-05,0.0,0.3,0.4774093,386.37387
2.9e-05,5.47e-05,0.0,0.4,0.48720354,388.693
2.9e-05,5.47e-05,0.0,0.5,0.48903543,389.4593
2.9e-05,5.47e-05,0.0,0.6,0.4893632,389.71326
2.9e-05,5.47e-05,0.0,0.7,0.48959976,389.81076
2.9e-05,5.47e-05,0.0,0.8,0.48984015,389.8545
2.9e-05,5.47e-05,0.0,0.9,0.49005228,389.87692
2.9e-05,5.47e-05,0.0,1.0,0.490223,389.88983
3.04e-05,3.9e-05,0.0,0.0,0.40449727,300.05612
3.04e-05,3.9e-05,0.0,0.1,0.69403195,361.3621
3.04e-05,3.9e-05,0.0,0.2,0.46480995,380.52518
3.04e-05,3.9e-05,0.0,0.3,0.4774083,386.3737
3.04e-05,3.9e-05,0.0,0.4,0.4872033,388.6929
3.04e-05,3.9e-05,0.0,0.5,0.48903543,389.45926
3.04e-05,3.9e-05,0.0,0.6,0.4893633,389.71326
3.04e-05,3.9e-05,0.0,0.7,0.48959976,389.81076
3.04e-05,3.9e-05,0.0,0.8,0.4898401,389.8545
3.04e-05,3.9e-05,0.0,0.9,0.49005228,389.87692
3.04e-05,3.9e-05,0.0,1.0,0.490223,389.88983
3e-05,5.43e-05,1e-05,0.0,0.40447283,300.05643
3e-05,5.43e-05,1e-05,0.1,0.69401085,361.3646
3e-05,5.43e-05,1e-05,0.2,0.46480954,380.52582
3e-05,5.43e-05,1e-05,0.3,0.47740972,386.37387
3e-05,5.43e-05,1e-05,0.4,0.48720336,388.693
3e-05,5.43e-05,1e-05,0.5,0.48903546,389.4593
3e-05,5.43e-05,1e-05,0.6,0.4893632,389.71326
3e-05,5.43e-05,1e-05,0.7,0.48959982,389.8108
3e-05,5.43e-05,1e-05,0.8,0.48984015,389.8545
3e-05,5.43e-05,1e-05,0.9,0.49005228,389.87692
3e-05,5.43e-05,1e-05,1.0,0.490223,389.88983
3.04e-05,3.9e-05,1e-05,0.0,0.40449384,300.0562
3.04e-05,3.9e-05,1e-05,0.1,0.6940292,361.3624
3.04e-05,3.9e-05,1e-05,0.2,0.46480975,380.5252
3.04e-05,3.9e-05,1e-05,0.3,0.4774084,386.3737
3.04e-05,3.9e-05,1e-05,0.4,0.48720336,388.69293
3.04e-05,3.9e-05,1e-05,0.5,0.4890355,389.45926
3.04e-05,3.9e-05,1e-05,0.6,0.48936325,389.71326
3.04e-05,3.9e-05,1e-05,0.7,0.48959976,389.81076
3.04e-05,3.9e-05,1e-05,0.8,0.48984003,389.8545
3.04e-05,3.9e-05,1e-05,0.9,0.49005228,389.87692
3.04e-05,3.9e-05,1e-05,1.0,0.490223,389.88983
4.46e-05,3.16e-05,0.0,0.0,0.4044962,300.05615
4.46e-05,3.16e-05,0.0,0.1,0.6940309,361.36224
4.46e-05,3.16e-05,0.0,0.2,0.46480995,380.5252
4.46e-05,3.16e-05,0.0,0.3,0.47740835,386.3737
4.46e-05,3.16e-05,0.0,0.4,0.4872033,388.6929
4.46e-05,3.16e-05,0.0,0.5,0.48903537,389.45926
4.46e-05,3.16e-05,0.0,0.6,0.4893633,389.71326
4.46e-05,3.16e-05,0.0,0.7,0.48959976,389.81076
4.46e-05,3.16e-05,0.0,0.8,0.4898401,389.8545
4.46e-05,3.16e-05,0.0,0.9,0.49005228,389.87692
4.46e-05,3.16e-05,0.0,1.0,0.490223,389.88983
4.45e-05,3.15e-05,1e-05,0.0,0.4044931,300.05618
4.45e-05,3.15e-05,1e-05,0.1,0.69402796,361.36255
4.45e-05,3.15e-05,1e-05,0.2,0.46480983,380.5253
4.45e-05,3.15e-05,1e-05,0.3,0.47740865,386.37372
4.45e-05,3.15e-05,1e-05,0.4,0.48720336,388.69293
4.45e-05,3.15e-05,1e-05,0.5,0.4890355,389.45926
4.45e-05,3.15e-05,1e-05,0.6,0.4893632,389.71326
4.45e-05,3.15e-05,1e-05,0.7,0.48959976,389.81076
4.45e-05,3.15e-05,1e-05,0.8,0.48984003,389.8545
4.45e-05,3.15e-05,1e-05,0.9,0.49005228,389.87692
4.45e-05,3.15e-05,1e-05,1.0,0.490223,389.88983
5.1e-05,1.68e-05,1e-05,0.0,0.4045089,300.056
5.1e-05,1.68e-05,1e-05,0.1,0.6940415,361.361
5.1e-05,1.68e-05,1e-05,0.2,0.4648102,380.52484
5.1e-05,1.68e-05,1e-05,0.3,0.477408,386.37357
5.1e-05,1.68e-05,1e-05,0.4,0.48720306,388.69287
5.1e-05,1.68e-05,1e-05,0.5,0.48903543,389.45926
5.1e-05,1.68e-05,1e-05,0.6,0.4893631,389.71323
5.1e-05,1.68e-05,1e-05,0.7,0.4895997,389.81076
5.1e-05,1.68e-05,1e-05,0.8,0.4898401,389.8545
5.1e-05,1.68e-05,1e-05,0.9,0.49005222,389.87692
5.1e-05,1.68e-05,1e-05,1.0,0.490223,389.88983
5.1e-05,1.68e-05,0.0,0.0,0.4045112,300.056
5.1e-05,1.68e-05,0.0,0.1,0.69404423,361.36063
5.1e-05,1.68e-05,0.0,0.2,0.4648103,380.52472
5.1e-05,1.68e-05,0.0,0.3,0.47740793,386.3735
5.1e-05,1.68e-05,0.0,0.4,0.48720318,388.69287
5.1e-05,1.68e-05,0.0,0.5,0.48903543,389.45926
5.1e-05,1.68e-05,0.0,0.6,0.4893631,389.71323
5.1e-05,1.68e-05,0.0,0.7,0.4895997,389.81073
5.1e-05,1.68e-05,0.0,0.8,0.4898401,389.8545
5.1e-05,1.68e-05,0.0,0.9,0.49005222,389.87692
5.1e-05,1.68e-05,0.0,1.0,0.490223,389.88983
6e-05,0.0,1e-05,0.0,0.4045247,300.0558
6e-05,0.0,1e-05,0.1,0.69405544,361.35925
6e-05,0.0,1e-05,0.2,0.46481055,380.52444
6e-05,0.0,1e-05,0.3,0.47740716,386.37335
6e-05,0.0,1e-05,0.4,0.487203,388.6928
6e-05,0.0,1e-05,0.5,0.48903543,389.45917
6e-05,0.0,1e-05,0.6,0.489363,389.71323
6e-05,0.0,1e-05,0.7,0.48959976,389.81073
6e-05,0.0,1e-05,0.8,0.4898401,389.8545
6e-05,0.0,1e-05,0.9,0.49005234,389.87692
6e-05,0.0,1e-05,1.0,0.490223,389.88983
6e-05,0.0,0.0,0.0,0.40452808,300.0558
6e-05,0.0,0.0,0.1,0.69405806,361.35892
6e-05,0.0,0.0,0.2,0.46481037,380.52432
6e-05,0.0,0.0,0.3,0.47740686,386.37332
6e-05,0.0,0.0,0.4,0.48720303,388.6928
6e-05,0.0,0.0,0.5,0.48903543,389.45917
6e-05,0.0,0.0,0.6,0.48936296,389.71323
6e-05,0.0,0.0,0.7,0.4895997,389.81073
6e-05,0.0,0.0,0.8,0.4898401,389.8545
6e-05,0.0,0.0,0.9,0.49005234,389.87692
6e-05,0.0,0.0,1.0,0.490223,389.88983
2e-05,1e-04,0.0,0.0,0.40441984,300.05695
2e-05,1e-04,0.0,0.1,0.69396514,361.3702
2e-05,1e-04,0.0,0.2,0.46480864,380.52716
2e-05,1e-04,0.0,0.3,0.47741202,386.37436
2e-05,1e-04,0.0,0.4,0.48720407,388.69315
2e-05,1e-04,0.0,0.5,0.48903555,389.45935
2e-05,1e-04,0.0,0.6,0.4893632,389.7133
2e-05,1e-04,0.0,0.7,0.4895998,389.8108
2e-05,1e-04,0.0,0.8,0.48984027,389.8545
2e-05,1e-04,0.0,0.9,0.49005228,389.87692
2e-05,1e-04,0.0,1.0,0.49022287,389.88983
2e-05,1e-04,1e-05,0.0,0.4044161,300.05692
2e-05,1e-04,1e-05,0.1,0.6939624,361.3706
2e-05,1e-04,1e-05,0.2,0.46480867,380.52725
2e-05,1e-04,1e-05,0.3,0.47741216,386.37436
2e-05,1e-04,1e-05,0.4,0.4872042,388.69315
2e-05,1e-04,1e-05,0.5,0.4890353,389.45935
2e-05,1e-04,1e-05,0.6,0.4893632,389.7133
2e-05,1e-04,1e-05,0.7,0.4895998,389.8108
2e-05,1e-04,1e-05,0.8,0.48984027,389.8545
