X,Y,Z,t,V,T
0.0,4.01e-05,0.0,0.8,1.0,480.0248789
0.0,4.01e-05,0.0,0.9,1.0,480.0338705
0.0,4.01e-05,0.0,1.0,1.0,480.0381316
0.0,4e-05,1e-05,0.0,1.0,300.0039998
0.0,4e-05,1e-05,0.1,1.0,422.5567933
0.0,4e-05,1e-05,0.2,1.0,461.8204113
0.0,4e-05,1e-05,0.3,1.0,472.9832018
0.0,4e-05,1e-05,0.4,1.0,477.4216717
0.0,4e-05,1e-05,0.5,1.0,479.3108449
0.0,4e-05,1e-05,0.6,1.0,479.9208519
0.0,4e-05,1e-05,0.7,1.0,480.0298259
0.0,4e-05,1e-05,0.8,1.0,480.0248695
0.0,4e-05,1e-05,0.9,1.0,480.033861
0.0,4e-05,1e-05,1.0,1.0,480.0381222
1.47e-05,3.02e-05,0.0,0.0,0.985253166,300.0039999
1.47e-05,3.02e-05,0.0,0.1,0.985253166,422.5638944
1.47e-05,3.02e-05,0.0,0.2,0.985253166,461.8297926
1.47e-05,3.02e-05,0.0,0.3,0.985253166,472.9932313
1.47e-05,3.02e-05,0.0,0.4,0.985253166,477.431959
1.47e-05,3.02e-05,0.0,0.5,0.985253166,479.3212419
1.47e-05,3.02e-05,0.0,0.6,0.985253166,479.9312843
1.47e-05,3.02e-05,0.0,0.7,0.985253166,480.0402646
1.47e-05,3.02e-05,0.0,0.8,0.985253166,480.035308
1.47e-05,3.02e-05,0.0,0.9,0.985253166,480.0443
1.47e-05,3.02e-05,0.0,1.0,0.985253166,480.0485614
1.48e-05,4.94e-05,0.0,0.0,0.985167734,300.0039999
1.48e-05,4.94e-05,0.0,0.1,0.985167734,422.5663401
1.48e-05,4.94e-05,0.0,0.2,0.985167734,461.8330224
1.48e-05,4.94e-05,0.0,0.3,0.985167734,472.9966841
1.48e-05,4.94e-05,0.0,0.4,0.985167734,477.4355004
1.48e-05,4.94e-05,0.0,0.5,0.985167734,479.324821
1.48e-05,4.94e-05,0.0,0.6,0.985167734,479.9348757
1.48e-05,4.94e-05,0.0,0.7,0.985167734,480.0438581
1.48e-05,4.94e-05,0.0,0.8,0.985167734,480.0389014
1.48e-05,4.94e-05,0.0,0.9,0.985167734,480.0478936
1.48e-05,4.94e-05,0.0,1.0,0.985167734,480.0521551
0.0,6.01e-05,0.0,0.0,1.0,300.0039998
0.0,6.01e-05,0.0,0.1,1.0,422.5567771
0.0,6.01e-05,0.0,0.2,1.0,461.8203899
0.0,6.01e-05,0.0,0.3,1.0,472.983179
0.0,6.01e-05,0.0,0.4,1.0,477.4216483
0.0,6.01e-05,0.0,0.5,1.0,479.3108212
0.0,6.01e-05,0.0,0.6,1.0,479.9208281
0.0,6.01e-05,0.0,0.7,1.0,480.0298021
0.0,6.01e-05,0.0,0.8,1.0,480.0248457
0.0,6.01e-05,0.0,0.9,1.0,480.0338373
0.0,6.01e-05,0.0,1.0,1.0,480.0380984
0.0,6e-05,1e-05,0.0,1.0,300.0039998
0.0,6e-05,1e-05,0.1,1.0,422.5567933
0.0,6e-05,1e-05,0.2,1.0,461.8204113
0.0,6e-05,1e-05,0.3,1.0,472.9832018
0.0,6e-05,1e-05,0.4,1.0,477.4216717
0.0,6e-05,1e-05,0.5,1.0,479.3108449
0.0,6e-05,1e-05,0.6,1.0,479.9208519
0.0,6e-05,1e-05,0.7,1.0,480.0298259
0.0,6e-05,1e-05,0.8,1.0,480.0248695
0.0,6e-05,1e-05,0.9,1.0,480.033861
0.0,6e-05,1e-05,1.0,1.0,480.0381222
1.58e-05,4.94e-05,1e-05,0.0,0.98421414,300.0039999
1.58e-05,4.94e-05,1e-05,0.1,0.98421414,422.5669043
1.58e-05,4.94e-05,1e-05,0.2,0.98421414,461.833768
1.58e-05,4.94e-05,1e-05,0.3,0.98421414,472.9974812
1.58e-05,4.94e-05,1e-05,0.4,0.98421414,477.4363181
1.58e-05,4.94e-05,1e-05,0.5,0.98421414,479.3256474
1.58e-05,4.94e-05,1e-05,0.6,0.98421414,479.9357049
1.58e-05,4.94e-05,1e-05,0.7,0.98421414,480.0446879
1.58e-05,4.94e-05,1e-05,0.8,0.98421414,480.0397311
1.58e-05,4.94e-05,1e-05,0.9,0.98421414,480.0487234
1.58e-05,4.94e-05,1e-05,1.0,0.98421414,480.0529849
1.48e-05,3.02e-05,1e-05,0.0,0.985192051,300.0039999
1.48e-05,3.02e-05,1e-05,0.1,0.985192051,422.5639185
1.48e-05,3.02e-05,1e-05,0.2,0.985192051,461.8298245
1.48e-05,3.02e-05,1e-05,0.3,0.985192051,472.9932654
1.48e-05,3.02e-05,1e-05,0.4,0.985192051,477.431994
1.48e-05,3.02e-05,1e-05,0.5,0.985192051,479.3212773
1.48e-05,3.02e-05,1e-05,0.6,0.985192051,479.9313199
1.48e-05,3.02e-05,1e-05,0.7,0.985192051,480.0403002
1.48e-05,3.02e-05,1e-05,0.8,0.985192051,480.0353435
1.48e-05,3.02e-05,1e-05,0.9,0.985192051,480.0443356
1.48e-05,3.02e-05,1e-05,1.0,0.985192051,480.0485969
2.98e-05,1.76e-05,0.0,0.0,0.970175585,300.0039999
2.98e-05,1.76e-05,0.0,0.1,0.970175585,422.5686281
2.98e-05,1.76e-05,0.0,0.2,0.970175585,461.8360586
2.98e-05,1.76e-05,0.0,0.3,0.970175585,472.9999328
2.98e-05,1.76e-05,0.0,0.4,0.970175585,477.4388339
2.98e-05,1.76e-05,0.0,0.5,0.970175585,479.3281905
2.98e-05,1.76e-05,0.0,0.6,0.970175585,479.9382568
2.98e-05,1.76e-05,0.0,0.7,0.970175585,480.0472413
2.98e-05,1.76e-05,0.0,0.8,0.970175585,480.0422845
2.98e-05,1.76e-05,0.0,0.9,0.970175585,480.0512769
2.98e-05,1.76e-05,0.0,1.0,0.970175585,480.0555384
3.09e-05,1.78e-05,1e-05,0.0,0.96907483,300.0039999
3.09e-05,1.78e-05,1e-05,0.1,0.96907483,422.56934
3.09e-05,1.78e-05,1e-05,0.2,0.96907483,461.8370002
3.09e-05,1.78e-05,1e-05,0.3,0.96907483,473.0009397
3.09e-05,1.78e-05,1e-05,0.4,0.96907483,477.4398667
3.09e-05,1.78e-05,1e-05,0.5,0.96907483,479.3292344
3.09e-05,1.78e-05,1e-05,0.6,0.96907483,479.9393042
3.09e-05,1.78e-05,1e-05,0.7,0.96907483,480.0482894
3.09e-05,1.78e-05,1e-05,0.8,0.96907483,480.0433325
3.09e-05,1.78e-05,1e-05,0.9,0.96907483,480.052325
3.09e-05,1.78e-05,1e-05,1.0,0.96907483,480.0565865
4.02e-05,6.93e-06,5.05e-06,0.0,0.95978164,300.0039999
4.02e-05,6.93e-06,5.05e-06,0.1,0.95978164,422.5711078
4.02e-05,6.93e-06,5.05e-06,0.2,0.95978164,461.8393494
4.02e-05,6.93e-06,5.05e-06,0.3,0.95978164,473.0034541
4.02e-05,6.93e-06,5.05e-06,0.4,0.95978164,477.4424469
4.02e-05,6.93e-06,5.05e-06,0.5,0.95978164,479.3318426
4.02e-05,6.93e-06,5.05e-06,0.6,0.95978164,479.9419215
4.02e-05,6.93e-06,5.05e-06,0.7,0.95978164,480.0509083
4.02e-05,6.93e-06,5.05e-06,0.8,0.95978164,480.0459514
4.02e-05,6.93e-06,5.05e-06,0.9,0.95978164,480.0549439
4.02e-05,6.93e-06,5.05e-06,1.0,0.95978164,480.0592056
4e-05,0.0,1e-05,0.0,0.96,300.0039998
4e-05,0.0,1e-05,0.1,0.96,422.5655011
4e-05,0.0,1e-05,0.2,0.96,461.831946
4e-05,0.0,1e-05,0.3,0.96,472.9955398
4e-05,0.0,1e-05,0.4,0.96,477.4343296
4e-05,0.0,1e-05,0.5,0.96,479.3236388
4e-05,0.0,1e-05,0.6,0.96,479.9336898
4e-05,0.0,1e-05,0.7,0.96,480.0426715
4e-05,0.0,1e-05,0.8,0.96,480.0377148
4e-05,0.0,1e-05,0.9,0.96,480.046707
4e-05,0.0,1e-05,1.0,0.96,480.0509684
4e-05,0.0,0.0,0.0,0.96,300.0039998
4e-05,0.0,0.0,0.1,0.96,422.5655011
4e-05,0.0,0.0,0.2,0.96,461.8319459
4e-05,0.0,0.0,0.3,0.96,472.9955398
4e-05,0.0,0.0,0.4,0.96,477.4343295
4e-05,0.0,0.0,0.5,0.96,479.3236388
4e-05,0.0,0.0,0.6,0.96,479.9336897
4e-05,0.0,0.0,0.7,0.96,480.0426715
4e-05,0.0,0.0,0.8,0.96,480.0377148
4e-05,0.0,0.0,0.9,0.96,480.046707
4e-05,0.0,0.0,1.0,0.96,480.0509684
0.0,8e-05,0.0,0.0,1.0,300.0039998
0.0,8e-05,0.0,0.1,1.0,422.5518964
0.0,8e-05,0.0,0.2,1.0,461.8139448
0.0,8e-05,0.0,0.3,1.0,472.976289
0.0,8e-05,0.0,0.4,1.0,477.4145815
0.0,8e-05,0.0,0.5,1.0,479.3036791
0.0,8e-05,0.0,0.6,1.0,479.9136618
0.0,8e-05,0.0,0.7,1.0,480.0226314
0.0,8e-05,0.0,0.8,1.0,480.0176752
0.0,8e-05,0.0,0.9,1.0,480.0266664
0.0,8e-05,0.0,1.0,1.0,480.0309274
0.0,8e-05,1e-05,0.0,1.0,300.0039998
0.0,8e-05,1e-05,0.1,1.0,422.5518941
0.0,8e-05,1e-05,0.2,1.0,461.8139417
0.0,8e-05,1e-05,0.3,1.0,472.9762857
0.0,8e-05,1e-05,0.4,1.0,477.4145781
0.0,8e-05,1e-05,0.5,1.0,479.3036757
0.0,8e-05,1e-05,0.6,1.0,479.9136583
0.0,8e-05,1e-05,0.7,1.0,480.0226279
0.0,8e-05,1e-05,0.8,1.0,480.0176718
0.0,8e-05,1e-05,0.9,1.0,480.026663
0.0,8e-05,1e-05,1.0,1.0,480.0309239
1.49e-05,8.68e-05,0.0,0.0,0.985149597,300.0039999
1.49e-05,8.68e-05,0.0,0.1,0.985149597,422.5580382
1.49e-05,8.68e-05,0.0,0.2,0.985149597,461.8220595
1.49e-05,8.68e-05,0.0,0.3,0.985149597,472.9849646
1.49e-05,8.68e-05,0.0,0.4,0.985149597,477.4234801
1.49e-05,8.68e-05,0.0,0.5,0.985149597,479.3126727
1.49e-05,8.68e-05,0.0,0.6,0.985149597,479.922686
