X,Y,Z,t,V,T
1.58e-05,4.94e-05,1e-05,0.4,0.98421414,390.028412
1.58e-05,4.94e-05,1e-05,0.5,0.98421414,390.028412
1.58e-05,4.94e-05,1e-05,0.6,0.98421414,390.028412
1.58e-05,4.94e-05,1e-05,0.7,0.98421414,390.028412
1.58e-05,4.94e-05,1e-05,0.8,0.98421414,390.028412
1.58e-05,4.94e-05,1e-05,0.9,0.98421414,390.028412
1.58e-05,4.94e-05,1e-05,1.0,0.98421414,390.028412
1.48e-05,3.02e-05,1e-05,0.0,0.985192051,317.091106
1.48e-05,3.02e-05,1e-05,0.1,0.985192051,390.026218
1.48e-05,3.02e-05,1e-05,0.2,0.985192051,390.026218
1.48e-05,3.02e-05,1e-05,0.3,0.985192051,390.026218
1.48e-05,3.02e-05,1e-05,0.4,0.985192051,390.026218
1.48e-05,3.02e-05,1e-05,0.5,0.985192051,390.026218
1.48e-05,3.02e-05,1e-05,0.6,0.985192051,390.026218
1.48e-05,3.02e-05,1e-05,0.7,0.985192051,390.026218
1.48e-05,3.02e-05,1e-05,0.8,0.985192051,390.026218
1.48e-05,3.02e-05,1e-05,0.9,0.985192051,390.026218
1.48e-05,3.02e-05,1e-05,1.0,0.985192051,390.026218
2.98e-05,1.76e-05,0.0,0.0,0.970175585,317.0917457
2.98e-05,1.76e-05,0.0,0.1,0.970175585,390.0296889
2.98e-05,1.76e-05,0.0,0.2,0.970175585,390.0296889
2.98e-05,1.76e-05,0.0,0.3,0.970175585,390.0296889
2.98e-05,1.76e-05,0.0,0.4,0.970175585,390.0296889
2.98e-05,1.76e-05,0.0,0.5,0.970175585,390.0296889
2.98e-05,1.76e-05,0.0,0.6,0.970175585,390.0296889
2.98e-05,1.76e-05,0.0,0.7,0.970175585,390.0296889
2.98e-05,1.76e-05,0.0,0.8,0.970175585,390.0296889
2.98e-05,1.76e-05,0.0,0.9,0.970175585,390.0296889
2.98e-05,1.76e-05,0.0,1.0,0.970175585,390.0296889
3.09e-05,1.78e-05,1e-05,0.0,0.96907483,317.0918432
3.09e-05,1.78e-05,1e-05,0.1,0.96907483,390.0302129
3.09e-05,1.78e-05,1e-05,0.2,0.96907483,390.0302129
3.09e-05,1.78e-05,1e-05,0.3,0.96907483,390.0302129
3.09e-05,1.78e-05,1e-05,0.4,0.96907483,390.0302129
3.09e-05,1.78e-05,1e-05,0.5,0.96907483,390.0302129
3.09e-05,1.78e-05,1e-05,0.6,0.96907483,390.0302129
3.09e-05,1.78e-05,1e-05,0.7,0.96907483,390.0302129
3.09e-05,1.78e-05,1e-05,0.8,0.96907483,390.0302129
3.09e-05,1.78e-05,1e-05,0.9,0.96907483,390.0302129
3.09e-05,1.78e-05,1e-05,1.0,0.96907483,390.0302129
4.02e-05,6.93e-06,5.05e-06,0.0,0.95978164,317.0920735
4.02e-05,6.93e-06,5.05e-06,0.1,0.95978164,390.0315225
4.02e-05,6.93e-06,5.05e-06,0.2,0.95978164,390.0315225
4.02e-05,6.93e-06,5.05e-06,0.3,0.95978164,390.0315225
4.02e-05,6.93e-06,5.05e-06,0.4,0.95978164,390.0315225
4.02e-05,6.93e-06,5.05e-06,0.5,0.95978164,390.0315225
4.02e-05,6.93e-06,5.05e-06,0.6,0.95978164,390.0315225
4.02e-05,6.93e-06,5.05e-06,0.7,0.95978164,390.0315225
4.02e-05,6.93e-06,5.05e-06,0.8,0.95978164,390.0315225
4.02e-05,6.93e-06,5.05e-06,0.9,0.95978164,390.0315225
4.02e-05,6.93e-06,5.05e-06,1.0,0.95978164,390.0315225
4e-05,0.0,1e-05,0.0,0.96,317.0912922
4e-05,0.0,1e-05,0.1,0.96,390.0274038
4e-05,0.0,1e-05,0.2,0.96,390.0274038
4e-05,0.0,1e-05,0.3,0.96,390.0274038
4e-05,0.0,1e-05,0.4,0.96,390.0274038
4e-05,0.0,1e-05,0.5,0.96,390.0274038
4e-05,0.0,1e-05,0.6,0.96,390.0274038
4e-05,0.0,1e-05,0.7,0.96,390.0274038
4e-05,0.0,1e-05,0.8,0.96,390.0274038
4e-05,0.0,1e-05,0.9,0.96,390.0274038
4e-05,0.0,1e-05,1.0,0.96,390.0274038
4e-05,0.0,0.0,0.0,0.96,317.0912922
4e-05,0.0,0.0,0.1,0.96,390.0274038
4e-05,0.0,0.0,0.2,0.96,390.0274038
4e-05,0.0,0.0,0.3,0.96,390.0274038
4e-05,0.0,0.0,0.4,0.96,390.0274038
4e-05,0.0,0.0,0.5,0.96,390.0274038
4e-05,0.0,0.0,0.6,0.96,390.0274038
4e-05,0.0,0.0,0.7,0.96,390.0274038
4e-05,0.0,0.0,0.8,0.96,390.0274038
4e-05,0.0,0.0,0.9,0.96,390.0274038
4e-05,0.0,0.0,1.0,0.96,390.0274038
0.0,8e-05,0.0,0.0,1.0,317.0894362
0.0,8e-05,0.0,0.1,1.0,390.0173831
0.0,8e-05,0.0,0.2,1.0,390.0173831
0.0,8e-05,0.0,0.3,1.0,390.0173831
0.0,8e-05,0.0,0.4,1.0,390.0173831
0.0,8e-05,0.0,0.5,1.0,390.0173831
0.0,8e-05,0.0,0.6,1.0,390.0173831
0.0,8e-05,0.0,0.7,1.0,390.0173831
0.0,8e-05,0.0,0.8,1.0,390.0173831
0.0,8e-05,0.0,0.9,1.0,390.0173831
0.0,8e-05,0.0,1.0,1.0,390.0173831
0.0,8e-05,1e-05,0.0,1.0,317.0894358
0.0,8e-05,1e-05,0.1,1.0,390.0173813
0.0,8e-05,1e-05,0.2,1.0,390.0173813
0.0,8e-05,1e-05,0.3,1.0,390.0173813
0.0,8e-05,1e-05,0.4,1.0,390.0173813
0.0,8e-05,1e-05,0.5,1.0,390.0173813
0.0,8e-05,1e-05,0.6,1.0,390.0173813
0.0,8e-05,1e-05,0.7,1.0,390.0173813
0.0,8e-05,1e-05,0.8,1.0,390.0173813
0.0,8e-05,1e-05,0.9,1.0,390.0173813
0.0,8e-05,1e-05,1.0,1.0,390.0173813
1.49e-05,8.68e-05,0.0,0.0,0.985149597,317.0902869
1.49e-05,8.68e-05,0.0,0.1,0.985149597,390.0218982
1.49e-05,8.68e-05,0.0,0.2,0.985149597,390.0218982
1.49e-05,8.68e-05,0.0,0.3,0.985149597,390.0218982
1.49e-05,8.68e-05,0.0,0.4,0.985149597,390.0218982
1.49e-05,8.68e-05,0.0,0.5,0.985149597,390.0218982
1.49e-05,8.68e-05,0.0,0.6,0.985149597,390.0218982
1.49e-05,8.68e-05,0.0,0.7,0.985149597,390.0218982
1.49e-05,8.68e-05,0.0,0.8,0.985149597,390.0218982
1.49e-05,8.68e-05,0.0,0.9,0.985149597,390.0218982
1.49e-05,8.68e-05,0.0,1.0,0.985149597,390.0218982
0.0,0.0001,0.0,0.0,1.0,317.0880699
0.0,0.0001,0.0,0.1,1.0,390.0101815
0.0,0.0001,0.0,0.2,1.0,390.0101815
0.0,0.0001,0.0,0.3,1.0,390.0101815
0.0,0.0001,0.0,0.4,1.0,390.0101815
0.0,0.0001,0.0,0.5,1.0,390.0101815
0.0,0.0001,0.0,0.6,1.0,390.0101815
0.0,0.0001,0.0,0.7,1.0,390.0101815
0.0,0.0001,0.0,0.8,1.0,390.0101815
0.0,0.0001,0.0,0.9,1.0,390.0101815
0.0,0.0001,0.0,1.0,1.0,390.0101815
0.0,0.0001,1e-05,0.0,1.0,317.0880699
0.0,0.0001,1e-05,0.1,1.0,390.0101815
0.0,0.0001,1e-05,0.2,1.0,390.0101815
0.0,0.0001,1e-05,0.3,1.0,390.0101815
0.0,0.0001,1e-05,0.4,1.0,390.0101815
0.0,0.0001,1e-05,0.5,1.0,390.0101815
0.0,0.0001,1e-05,0.6,1.0,390.0101815
0.0,0.0001,1e-05,0.7,1.0,390.0101815
0.0,0.0001,1e-05,0.8,1.0,390.0101815
0.0,0.0001,1e-05,0.9,1.0,390.0101815
0.0,0.0001,1e-05,1.0,1.0,390.0101815
1.5e-05,8.68e-05,1e-05,0.0,0.984992331,317.090301
1.5e-05,8.68e-05,1e-05,0.1,0.984992331,390.0219733
1.5e-05,8.68e-05,1e-05,0.2,0.984992331,390.0219733
1.5e-05,8.68e-05,1e-05,0.3,0.984992331,390.0219733
1.5e-05,8.68e-05,1e-05,0.4,0.984992331,390.0219733
1.5e-05,8.68e-05,1e-05,0.5,0.984992331,390.0219733
1.5e-05,8.68e-05,1e-05,0.6,0.984992331,390.0219733
1.5e-05,8.68e-05,1e-05,0.7,0.984992331,390.0219733
1.5e-05,8.68e-05,1e-05,0.8,0.984992331,390.0219733
1.5e-05,8.68e-05,1e-05,0.9,0.984992331,390.0219733
1.5e-05,8.68e-05,1e-05,1.0,0.984992331,390.0219733
1.78e-05,6.9e-05,0.0,0.0,0.982158626,317.0913795
1.78e-05,6.9e-05,0.0,0.1,0.982158626,390.027675
1.78e-05,6.9e-05,0.0,0.2,0.982158626,390.027675
1.78e-05,6.9e-05,0.0,0.3,0.982158626,390.027675
1.78e-05,6.9e-05,0.0,0.4,0.982158626,390.027675
1.78e-05,6.9e-05,0.0,0.5,0.982158626,390.027675
1.78e-05,6.9e-05,0.0,0.6,0.982158626,390.027675
1.78e-05,6.9e-05,0.0,0.7,0.982158626,390.027675
1.78e-05,6.9e-05,0.0,0.8,0.982158626,390.027675
1.78e-05,6.9e-05,0.0,0.9,0.982158626,390.027675
1.78e-05,6.9e-05,0.0,1.0,0.982158626,390.027675
1.82e-05,6.9e-05,1e-05,0.0,0.981817255,317.0914089
1.82e-05,6.9e-05,1e-05,0.1,0.981817255,390.0278315
1.82e-05,6.9e-05,1e-05,0.2,0.981817255,390.0278315
1.82e-05,6.9e-05,1e-05,0.3,0.981817255,390.0278315
1.82e-05,6.9e-05,1e-05,0.4,0.981817255,390.0278315
1.82e-05,6.9e-05,1e-05,0.5,0.981817255,390.0278315
1.82e-05,6.9e-05,1e-05,0.6,0.981817255,390.0278315
1.82e-05,6.9e-05,1e-05,0.7,0.981817255,390.0278315
1.82e-05,6.9e-05,1e-05,0.8,0.981817255,390.0278315
1.82e-05,6.9e-05,1e-05,0.9,0.981817255,390.0278315
1.82e-05,6.9e-05,1e-05,1.0,0.981817255,390.0278315
2.9e-05,5.47e-05,0.0,0.0,0.971015793,317.0925581
2.9e-05,5.47e-05,0.0,0.1,0.971015793,390.033968
2.9e-05,5.47e-05,0.0,0.2,0.971015793,390.033968
2.9e-05,5.47e-05,0.0,0.3,0.971015793,390.033968
2.9e-05,5.47e-05,0.0,0.4,0.971015793,390.033968
2.9e-05,5.47e-05,0.0,0.5,0.971015793,390.033968
2.9e-05,5.47e-05,0.0,0.6,0.971015793,390.033968
2.9e-05,5.47e-05,0.0,0.7,0.971015793,390.033968
2.9e-05,5.47e-05,0.0,0.8,0.971015793,390.033968
2.9e-05,5.47e-05,0.0,0.9,0.971015793,390.033968
2.9e-05,5.47e-05,0.0,1.0,0.971015793,390.033968
3.04e-05,3.9e-05,0.0,0.0,0.969604074,317.0925844
3.04e-05,3.9e-05,0.0,0.1,0.969604074,390.0341181
3.04e-05,3.9e-05,0.0,0.2,0.969604074,390.0341181
3.04e-05,3.9e-05,0.0,0.3,0.969604074,390.0341181
3.04e-05,3.9e-05,0.0,0.4,0.969604074,390.0341181
3.04e-05,3.9e-05,0.0,0.5,0.969604074,390.0341181
3.04e-05,3.9e-05,0.0,0.6,0.969604074,390.0341181
3.04e-05,3.9e-05,0.0,0.7,0.969604074,390.0341181
3.04e-05,3.9e-05,0.0,0.8,0.969604074,390.0341181
3.04e-05,3.9e-05,0.0,0.9,0.969604074,390.0341181
3.04e-05,3.9e-05,0.0,1.0,0.969604074,390.0341181
3e-05,5.43e-05,1e-05,0.0,0.97000026,317.0926406
3e-05,5.43e-05,1e-05,0.1,0.97000026,390.0344113
3e-05,5.43e-05,1e-05,0.2,0.97000026,390.0344113
3e-05,5.43e-05,1e-05,0.3,0.97000026,390.0344113
3e-05,5.43e-05,1e-05,0.4,0.97000026,390.0344113
3e-05,5.43e-05,1e-05,0.5,0.97000026,390.0344113
3e-05,5.43e-05,1e-05,0.6,0.97000026,390.0344113
3e-05,5.43e-05,1e-05,0.7,0.97000026,390.0344113
3e-05,5.43e-05,1e-05,0.8,0.97000026,390.0344113
3e-05,5.43e-05,1e-05,0.9,0.97000026,390.0344113
3e-05,5.43e-05,1e-05,1.0,0.97000026,390.0344113
3.04e-05,3.9e-05,1e-05,0.0,0.969557891,317.092587
3.04e-05,3.9e-05,1e-05,0.1,0.969557891,390.0341323
3.04e-05,3.9e-05,1e-05,0.2,0.969557891,390.0341323
3.04e-05,3.9e-05,1e-05,0.3,0.969557891,390.0341323
3.04e-05,3.9e-05,1e-05,0.4,0.969557891,390.0341323
3.04e-05,3.9e-05,1e-05,0.5,0.969557891,390.0341323
3.04e-05,3.9e-05,1e-05,0.6,0.969557891,390.0341323
3.04e-05,3.9e-05,1e-05,0.7,0.969557891,390.0341323
3.04e-05,3.9e-05,1e-05,0.8,0.969557891,390.0341323
3.04e-05,3.9e-05,1e-05,0.9,0.969557891,390.0341323
3.04e-05,3.9e-05,1e-05,1.0,0.969557891,390.0341323
4.46e-05,3.16e-05,0.0,0.0,0.955389862,317.0934857
4.46e-05,3.16e-05,0.0,0.1,0.955389862,390.039024
4.46e-05,3.16e-05,0.0,0.2,0.955389862,390.039024
4.46e-05,3.16e-05,0.0,0.3,0.955389862,390.039024
4.46e-05,3.16e-05,0.0,0.4,0.955389862,390.039024
4.46e-05,3.16e-05,0.0,0.5,0.955389862,390.039024
4.46e-05,3.16e-05,0.0,0.6,0.955389862,390.039024
4.46e-05,3.16e-05,0.0,0.7,0.955389862,390.039024
4.46e-05,3.16e-05,0.0,0.8,0.955389862,390.039024
4.46e-05,3.16e-05,0.0,0.9,0.955389862,390.039024
4.46e-05,3.16e-05,0.0,1.0,0.955389862,390.039024
4.45e-05,3.15e-05,1e-05,0.0,0.955504231,317.0934743
4.45e-05,3.15e-05,1e-05,0.1,0.955504231,390.0389622
4.45e-05,3.15e-05,1e-05,0.2,0.955504231,390.0389622
4.45e-05,3.15e-05,1e-05,0.3,0.955504231,390.0389622
4.45e-05,3.15e-05,1e-05,0.4,0.955504231,390.0389622
4.45e-05,3.15e-05,1e-05,0.5,0.955504231,390.0389622
4.45e-05,3.15e-05,1e-05,0.6,0.955504231,390.0389622
4.45e-05,3.15e-05,1e-05,0.7,0.955504231,390.0389622
4.45e-05,3.15e-05,1e-05,0.8,0.955504231,390.0389622
4.45e-05,3.15e-05,1e-05,0.9,0.955504231,390.0389622
4.45e-05,3.15e-05,1e-05,1.0,0.955504231,390.0389622
5.1e-05,1.68e-05,1e-05,0.0,0.9490182,317.0933033
5.1e-05,1.68e-05,1e-05,0.1,0.9490182,390.0381465
5.1e-05,1.68e-05,1e-05,0.2,0.9490182,390.0381465
5.1e-05,1.68e-05,1e-05,0.3,0.9490182,390.0381465
5.1e-05,1.68e-05,1e-05,0.4,0.9490182,390.0381465
5.1e-05,1.68e-05,1e-05,0.5,0.9490182,390.0381465
5.1e-05,1.68e-05,1e-05,0.6,0.9490182,390.0381465
5.1e-05,1.68e-05,1e-05,0.7,0.9490182,390.0381465
5.1e-05,1.68e-05,1e-05,0.8,0.9490182,390.0381465
5.1e-05,1.68e-05,1e-05,0.9,0.9490182,390.0381465
5.1e-05,1.68e-05,1e-05,1.0,0.9490182,390.0381465
5.1e-05,1.68e-05,0.0,0.0,0.949016181,317.0933045
5.1e-05,1.68e-05,0.0,0.1,0.949016181,390.0381525
5.1e-05,1.68e-05,0.0,0.2,0.949016181,390.0381525
5.1e-05,1.68e-05,0.0,0.3,0.949016181,390.0381525
5.1e-05,1.68e-05,0.0,0.4,0.949016181,390.0381525
5.1e-05,1.68e-05,0.0,0.5,0.949016181,390.0381525
5.1e-05,1.68e-05,0.0,0.6,0.949016181,390.0381525
5.1e-05,1.68e-05,0.0,0.7,0.949016181,390.0381525
5.1e-05,1.68e-05,0.0,0.8,0.949016181,390.0381525
5.1e-05,1.68e-05,0.0,0.9,0.949016181,390.0381525
5.1e-05,1.68e-05,0.0,1.0,0.949016181,390.0381525
6e-05,0.0,1e-05,0.0,0.94,317.0927626
6e-05,0.0,1e-05,0.1,0.94,390.0354357
6e-05,0.0,1e-05,0.2,0.94,390.0354357
6e-05,0.0,1e-05,0.3,0.94,390.0354357
6e-05,0.0,1e-05,0.4,0.94,390.0354357
6e-05,0.0,1e-05,0.5,0.94,390.0354357
6e-05,0.0,1e-05,0.6,0.94,390.0354357
6e-05,0.0,1e-05,0.7,0.94,390.0354357
6e-05,0.0,1e-05,0.8,0.94,390.0354357
6e-05,0.0,1e-05,0.9,0.94,390.0354357
6e-05,0.0,1e-05,1.0,0.94,390.0354357
6e-05,0.0,0.0,0.0,0.94,317.0927626
6e-05,0.0,0.0,0.1,0.94,390.0354357
6e-05,0.0,0.0,0.2,0.94,390.0354357
6e-05,0.0,0.0,0.3,0.94,390.0354357
6e-05,0.0,0.0,0.4,0.94,390.0354357
6e-05,0.0,0.0,0.5,0.94,390.0354357
6e-05,0.0,0.0,0.6,0.94,390.0354357
6e-05,0.0,0.0,0.7,0.94,390.0354357
6e-05,0.0,0.0,0.8,0.94,390.0354357
6e-05,0.0,0.0,0.9,0.94,390.0354357
6e-05,0.0,0.0,1.0,0.94,390.0354357
2e-05,0.0001,0.0,0.0,0.98,317.0897292
2e-05,0.0001,0.0,0.1,0.98,390.0189869
2e-05,0.0001,0.0,0.2,0.98,390.0189869
2e-05,0.0001,0.0,0.3,0.98,390.0189869
2e-05,0.0001,0.0,0.4,0.98,390.0189869
2e-05,0.0001,0.0,0.5,0.98,390.0189869
2e-05,0.0001,0.0,0.6,0.98,390.0189869
2e-05,0.0001,0.0,0.7,0.98,390.0189869
2e-05,0.0001,0.0,0.8,0.98,390.0189869
2e-05,0.0001,0.0,0.9,0.98,390.0189869
2e-05,0.0001,0.0,1.0,0.98,390.0189869
2e-05,0.0001,1e-05,0.0,0.98,317.0897292
2e-05,0.0001,1e-05,0.1,0.98,390.0189869
2e-05,0.0001,1e-05,0.2,0.98,390.0189869
2e-05,0.0001,1e-05,0.3,0.98,390.0189869
2e-05,0.0001,1e-05,0.4,0.98,390.0189869
2e-05,0.0001,1e-05,0.5,0.98,390.0189869
2e-05,0.0001,1e-05,0.6,0.98,390.0189869
2e-05,0.0001,1e-05,0.7,0.98,390.0189869
2e-05,0.0001,1e-05,0.8,0.98,390.0189869
